date,count,station_id,station_name,year,month,month_num,weekday,is_weekend
2025-09-15,207,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Monday,FALSE
2025-09-16,237,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Tuesday,FALSE
2025-09-17,163,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Wednesday,FALSE
2025-09-18,197,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Thursday,FALSE
2025-09-19,149,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Friday,FALSE
2025-09-20,100,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Saturday,TRUE
2025-09-21,46,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Sunday,TRUE
2025-09-22,126,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Monday,FALSE
2025-09-23,157,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Tuesday,FALSE
2025-09-24,142,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Wednesday,FALSE
2025-09-25,183,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Thursday,FALSE
2025-09-26,154,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Friday,FALSE
2025-09-27,89,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Saturday,TRUE
2025-09-28,76,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Sunday,TRUE
2025-09-29,178,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Monday,FALSE
2025-09-30,182,50284B2426199,Pirbrua sykkel - sørsiden,2025,September,9,Tuesday,FALSE
2025-10-01,205,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Wednesday,FALSE
2025-10-02,198,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Thursday,FALSE
2025-10-03,128,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Friday,FALSE
2025-10-04,37,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Saturday,TRUE
2025-10-05,54,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Sunday,TRUE
2025-10-06,142,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Monday,FALSE
2025-10-07,129,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Tuesday,FALSE
2025-10-08,113,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Wednesday,FALSE
2025-10-09,105,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Thursday,FALSE
2025-10-10,73,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Friday,FALSE
2025-10-11,56,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Saturday,TRUE
2025-10-12,59,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Sunday,TRUE
2025-10-13,100,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Monday,FALSE
2025-10-14,126,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Tuesday,FALSE
2025-10-15,127,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Wednesday,FALSE
2025-10-16,119,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Thursday,FALSE
2025-10-17,101,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Friday,FALSE
2025-10-18,67,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Saturday,TRUE
2025-10-19,57,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Sunday,TRUE
2025-10-20,173,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Monday,FALSE
2025-10-21,147,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Tuesday,FALSE
2025-10-22,136,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Wednesday,FALSE
2025-10-23,141,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Thursday,FALSE
2025-10-24,115,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Friday,FALSE
2025-10-25,74,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Saturday,TRUE
2025-10-26,58,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Sunday,TRUE
2025-10-27,118,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Monday,FALSE
2025-10-28,141,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Tuesday,FALSE
2025-10-29,152,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Wednesday,FALSE
2025-10-30,96,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Thursday,FALSE
2025-10-31,77,50284B2426199,Pirbrua sykkel - sørsiden,2025,October,10,Friday,FALSE
2025-11-01,36,50284B2426199,Pirbrua sykkel - sørsiden,2025,November,11,Saturday,TRUE
2025-11-02,49,50284B2426199,Pirbrua sykkel - sørsiden,2025,November,11,Sunday,TRUE
2025-11-03,113,50284B2426199,Pirbrua sykkel - sørsiden,2025,November,11,Monday,FALSE
2025-11-04,128,50284B2426199,Pirbrua sykkel - sørsiden,2025,November,11,Tuesday,FALSE
2025-11-05,137,50284B2426199,Pirbrua sykkel - sørsiden,2025,November,11,Wednesday,FALSE
2025-11-06,108,50284B2426199,Pirbrua sykkel - sørsiden,2025,November,11,Thursday,FALSE
2025-11-07,107,50284B2426199,Pirbrua sykkel - sørsiden,2025,November,11,Friday,FALSE
2025-11-08,47,50284B2426199,Pirbrua sykkel - sørsiden,2025,November,11,Saturday,TRUE
2025-11-09,44,50284B2426199,Pirbrua sykkel - sørsiden,2025,November,11,Sunday,TRUE
2025-11-10,105,50284B2426199,Pirbrua sykkel - sørsiden,2025,November,11,Monday,FALSE
2025-11-11,36,50284B2426199,Pirbrua sykkel - sørsiden,2025,November,11,Tuesday,FALSE
2024-11-11,651,52632B1993994,Moholt ved skiundergangen,2024,November,11,Monday,FALSE
2024-11-12,742,52632B1993994,Moholt ved skiundergangen,2024,November,11,Tuesday,FALSE
2024-11-13,736,52632B1993994,Moholt ved skiundergangen,2024,November,11,Wednesday,FALSE
2024-11-14,685,52632B1993994,Moholt ved skiundergangen,2024,November,11,Thursday,FALSE
2024-11-15,619,52632B1993994,Moholt ved skiundergangen,2024,November,11,Friday,FALSE
